codeBarre;Code compact;Catalogue;p000-01;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
codeBarre;OBRCF003-SIS01-096; O bag winter 2018;p227-06; O bracelet flower big silicone;OBRCF003;SIS01;096;viola pastello;pastel violet
codeBarre;OBRCF003-SIS01-088; O bag winter 2018;p227-07; O bracelet flower big silicone;OBRCF003;SIS01;088;turchese;turquoise
codeBarre;OBRCF003-SIS01-090; O bag winter 2018;p227-08; O bracelet flower big silicone;OBRCF003;SIS01;090;verde bianco;green white
codeBarre;OBRCF003-SIS01-012; O bag winter 2018;p227-09; O bracelet flower big silicone;OBRCF003;SIS01;012;blu acqua;aqua blue
codeBarre;OBRCF003-SIS01-138; O bag winter 2018;p227-10; O bracelet flower big silicone;OBRCF003;SIS01;138;turchese menta;turquoise mint
codeBarre;OBRCF003-SIS01-038; O bag winter 2018;p227-11; O bracelet flower big silicone;OBRCF003;SIS01;038;grafite;graphite
codeBarre;OBRCF003-SIS01-020; O bag winter 2018;p227-12; O bracelet flower big silicone;OBRCF003;SIS01;020;bronzo;bronze
codeBarre;OBRCF003-SIS01-081; O bag winter 2018;p227-13; O bracelet flower big silicone;OBRCF003;SIS01;081;smeraldo;emerald
codeBarre;OBRCF003-SIS01-080; O bag winter 2018;p227-14; O bracelet flower big silicone;OBRCF003;SIS01;080;salvia;sage
codeBarre;OBRCF003-SIS01-089; O bag winter 2018;p227-15; O bracelet flower big silicone;OBRCF003;SIS01;089;verde;green
codeBarre;OBRCD003-SIS00-141; O bag winter 2018;p228-01; O bracelet daisy big silicone;OBRCD003;SIS00;141;blu pastello;pastel blue
codeBarre;OBRCF003-SIS01-022; O bag winter 2018;p228-01; O bracelet flower big silicone;OBRCF003;SIS01;022;carta da zucchero;azure
codeBarre;OBRCD003-SIS00-025; O bag winter 2018;p228-02; O bracelet daisy big silicone;OBRCD003;SIS00;025;cipria;powder pink
codeBarre;OBRCF003-SIS01-076; O bag winter 2018;p228-02; O bracelet flower big silicone;OBRCF003;SIS01;076;rosso;red
codeBarre;OBRCD003-SIS00-143; O bag winter 2018;p228-03; O bracelet daisy big silicone;OBRCD003;SIS00;143;neve;snow
codeBarre;OBRCF003-SIS01-097; O bag winter 2018;p228-03; O bracelet flower big silicone;OBRCF003;SIS01;097;violetto;violet
codeBarre;OBRCD003-SIS00-015; O bag winter 2018;p228-04; O bracelet daisy big silicone;OBRCD003;SIS00;015;blu iris;iris blue
codeBarre;OBRCD003-SIS00-077; O bag winter 2018;p228-05; O bracelet daisy big silicone;OBRCD003;SIS00;077;rubino;ruby
codeBarre;OBRCD003-SIS00-018; O bag winter 2018;p228-06; O bracelet daisy big silicone;OBRCD003;SIS00;018;bordeaux;burgundy
codeBarre;OBRCD003-SIS00-055; O bag winter 2018;p229-01; O bracelet daisy big silicone;OBRCD003;SIS00;055;nero;black
codeBarre;OBRCD003-SIS00-014; O bag winter 2018;p229-02; O bracelet daisy big silicone;OBRCD003;SIS00;014;blu elettrico;electric blue
codeBarre;OBRCD003-SIS00-086; O bag winter 2018;p229-03; O bracelet daisy big silicone;OBRCD003;SIS00;086;tortora;dove-grey
codeBarre;OBRCD003-SIS00-063; O bag winter 2018;p229-04; O bracelet daisy big silicone;OBRCD003;SIS00;063;ottanio;teal
