XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;HLESGC00-ECS04-017; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;017;blu navy;blue navy;
CodeBarre;HLESGC00-ECS04-082; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;082;tabacco;tobacco;
CodeBarre;HLESGC00-ECS04-038; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;038;grafite;graphite;
CodeBarre;HLESGC00-ECS04-135; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;135;peltro;pewter;
CodeBarre;HLESGC00-ECS04-042; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;042;legno;wood;
CodeBarre;HLESGC00-ECS04-183; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS04;183;viola;violet;
CodeBarre;HLESGC00-ECS29-017; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS29;017;blu navy;blue navy;
CodeBarre;HLESGC00-ECS29-108; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS29;108;terracotta;terracotta;
CodeBarre;HLESGC00-ECS29-055; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS29;055;nero;black;
CodeBarre;HLESGC00-ECS29-084; O bag fall 19;33; manico corto ecopelle;HLESGC00;ECS29;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ECSC4-055; O bag fall 19;34; manico corto ecopelle;HLESGC00;ECSC4;055;nero;black;
CodeBarre;HLESGC00-ECSC4-371; O bag fall 19;34; manico corto ecopelle;HLESGC00;ECSC4;371;latte;milk;
CodeBarre;HLESGC01-ECSC9-055; O bag fall 19;34; manico corto + anello;HLESGC01;ECSC9;055;nero;black;
CodeBarre;HLESGC01-ECSC9-076; O bag fall 19;34; manico corto + anello;HLESGC01;ECSC9;076;rosso;red;
CodeBarre;HLESGC01-ECSC9-137; O bag fall 19;34; manico corto + anello;HLESGC01;ECSC9;137;bluette;bluette;
CodeBarre;HLESGC19-EVS54-017; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;017;blu navy;blue navy;
CodeBarre;HLESGC19-EVS54-076; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;076;rosso;red;
CodeBarre;HLESGC19-EVS54-055; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;055;nero;black;
CodeBarre;HLESGC19-EVS54-078; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;078;sabbia;sand;
CodeBarre;HLESGC19-EVS54-067; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;067;phard;phard;
CodeBarre;HLESGC19-EVS54-371; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;371;latte;milk;
CodeBarre;HLESGC19-EVS54-614; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;614;imperial blu;imperial blue;
CodeBarre;HLESGC19-EVS54-615; O bag fall 19;35; manico corto + goccia eva;HLESGC19;EVS54;615;military;military;
CodeBarre;HLESMD00-ECS46-017; O bag fall 19;36; micromanico tubolare corto;HLESMD00;ECS46;017;blu navy;blue navy;
